,Peter Travers,Jeannette Catsoulis,Peter Stack,Desson Thomson,Calvin Wilson,Robert Abele,Peter Hartlaub,Keith Uhlich,Bill Goodykoontz,Marjorie Baumgarten,Kate Erbland,Michael Rechtshaffen,David Wiegand,Jonathan Rosenbaum,Wesley Morris,William Arnold,Michael O'Sullivan,Tom Huddleston,Nick Schager,A.A. Dowd ,Claudia Puig,Tim Robey,Moira Macdonald,Noel Murray,James Rocchi,David Ansen,Richard Schickel,Richard Brody,John DeFore,Clark Collis,Melissa Maerz,Lou Lumenick,Bill Zwecker,Michael Sragow,Ken Fox,Boyd van Hoeij,Robert Lloyd,Shawn Levy,Elizabeth Weitzman,Chris Hewitt (1),Bob Graham,Roger Moore,Randall Colburn,Helen O'Hara,Matt Brennan,Jordan Raup,Stephen Dalton,Rick Groen,Liam Lacey,Kim Newman,Bob Mondello,Betsy Sharkey,Eric Kohn,Manohla Dargis,Nigel M Smith,Randy Cordova,Gregory Ellwood,Nicolas Rapold,Sheri Linden,Rita Kempley,Barry Hertz,Clayton Dillard,Charlie Schmidlin,Nathan Rabin,Erik Adams,Kate Taylor,Barbara VanDenburgh,Jamie Graham,Steve Davis,Alan Scherstuhl,Jonathan Curiel,Dennis Harvey,Nick de Semlyen,Catherine Shoard,Jaime N. Christley,Dominick Suzanne-Mayer,Amy Taubin,Jami Bernard,Jonathan Foreman,Clarence Tsui,Brad Wheeler,Rex Reed,Anthony Lane,David Edelstein,Miriam Bale,Scott Tobias,Peter Keough,Luke Y. Thompson,Pete Vonder Haar,Serena Donadoni,Kevin Maynard,Amy Biancolli,Neil Genzlinger,Ann Hornaday,Stephanie Zacharek,Tom Keogh,V.A. Musetto,Sean Axmaker,Bill White,Mary Pols,Damon Wise,Andrew Pulver,James Mottram,Allan Hunter,Bryan Bishop,Rory O'Connor,Kevin P. Sullivan,Ben Kenigsberg,Molly Eichel,Farran Smith Nehme,Nathan Lee,Bosley Crowther,Mick LaSalle,Desmond Ryan,Marc Mohan,Edward Guthmann,Neva Chonin,Mark Jenkins,Gary Arnold,Alan Zilberman,Kirk Honeycutt,Justin Lowe,Elizabeth Kerr,Andrew O'Hehir,Andrea Gronvall,Elise Nakhnikian,Sam C. Mac,Zach Campbell,Chris Kaltenbach,Lisa Alspector,Glenn Heath Jr.,Oleg Ivanov,Kevin C. Johnson,Michael Roffman,Justin Gerber,Sarah Kurchak,Rodrigo Perez,Cath Clarke,Nick Allen,Robert Yaniz Jr.,Matt Donato,Wendy Ide,Michael Snydel,Dan Mecca,Kyle Anderson,Russell Smith,David Chute,Ernest Hardy,Chris Packham,Sherilyn Connelly,Todd McCarthy,Roger Ebert,Mike Hale,Stephen Hunter,Elvis Mitchell,Pauline Kael,Owen Gleiberman,Justin Chang,Peter Rainer,David Rooney,Richard Corliss,Richard Roeper,Jessica Kiang,Joe McGovern,Brian Lowry,Todd VanDerWerff,A.O. Scott,Kevin Thomas,Stephen Holden,Dave Calhoun,John Bleasdale,Lisa Schwarzbaum,Ignatiy Vishnevetsky,Kenneth Turan,Rene Rodriguez,Mike Clark,Susan Wloszczyna,Guy Lodge,Dan Fienberg,Peter Bradshaw,Chuck Bowen,Ty Burr,Sheila Benson,Vincent Canby,Kevin Jagernauth,Tim Grierson,John Anderson,Andy Webster,Mike D'Angelo
Peter Keough,84.349999999999994,53.40390790189754,,0.0,75.257321722513481,85.409090909090907,67.782160892622343,82.197448095964347,86.285714285714292,87.428571428571431,63.957983377012418,71.62010356132113,,,27.024961458419927,0.0,83.860759493670884,78.033737950843843,78.827067697402029,89.219999999999999,86.696969696969703,85.381765401127097,65.676092115909626,87.25,65.266719080926904,,,39.843224905908173,85.304347826086953,17.424476526238276,23.471878876237227,83.029411764705884,16.507398814331001,0.0,,84.255500554049519,,0.0,67.812801919365924,14.978935961152203,,85.233333333333334,0.0,44.480559871203894,38.991469504119159,48.290234168152224,60.152535869361728,26.917292289262871,79.201475442542929,57.926013006493704,54.433609858281258,87.970588235294116,85.285714285714292,53.419776718598932,39.275387971382159,79.32193511463052,54.695937931782161,66.179966082992109,87.111111111111114,,52.399218921732647,75.491963760031808,18.341554238145555,78.849721546014038,,54.904091144089371,88.0625,32.09771991675472,78.967189694750061,85.045454545454547,,77.905657879331656,0.0,49.856609629957312,,38.822956470741424,,,,19.360529473598085,74.496330041591733,76.3125,71.834403772041668,67.615892304987128,,87.958333333333329,100,,38.822956470741424,41.073538264047848,,0.0,35.154645623112316,85.660377358490564,70.756080148557018,33.218592675752504,29.716690687346212,0.0,16.099808720149987,19.666222044233844,28.8553373340898,29.070675672403901,16.609296337876252,36.988801046926866,,0.0,39.18074848229449,56.596572375411483,35.664133240838581,82.981132075471692,,,80.705882352941174,,86.018181818181816,0.0,,80.980696224365005,,26.917292289262871,,39.275387971382159,,72.764916866313143,,75.585883850807605,,,,,,45.933466577108206,55.483201570390307,26.594284781791718,0.0,27.347968965891081,64.227199534699167,81.646460261366357,,0.0,0.0,0.0,46.885427355987794,18.749144332326566,43.900212880138376,,,50.515697297559221,52.757892886955233,0.0,80.105861852846317,0.0,,0.0,,,72.90864566294816,87.054545454545462,86.390243902439025,84.666666666666671,46.709826504467244,66.662878199463051,82.416666666666671,62.587861208202291,,,60.736573621923704,,66.341166466450488,81.685009667149728,76.804673454807471,14.978935961152203,87.862068965517238,85.358208955223887,86.023809523809518,0.0,70.864716839514188,81.972127451568539,,85.36363636363636,88.200000000000003,17.83206662041929,,,78.0217861700132,62.554060810503287,0.0,37.29449361756263,86.808219178082197
Luke Y. Thompson,,,,,,19.360529473598085,,,,,,38.72105894719617,,,0.0,,,0.0,,0.0,0.0,,,32.607207534480985,,,0.0,,19.360529473598085,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,100,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,0.0,,,,
Pete Vonder Haar,0.0,19.360529473598085,,,,56.705762422713782,,35.664133240838581,0.0,36.479313429200602,24.54857056780774,16.303603767240492,,,,0.0,26.271277274320564,19.360529473598085,40.60034081860951,28.424660657461594,25.3022547519071,,,54.695937931782161,,,,,49.856609629957312,,,28.209322319147489,,,,30.147367363974418,,0.0,27.993983980833388,0.0,,65.029320945727278,,,,,,,19.564324520688594,0.0,19.360529473598085,0.0,28.10165314999044,,,,,27.993983980833388,18.341554238145555,,,25.086916413592999,,15.794116149514227,,,19.360529473598085,0.0,0.0,,,27.993983980833388,,,,0.0,,,,,,46.34212731177999,17.322579002693026,,,29.070675672403901,38.822956470741424,,100,,,,19.360529473598085,0.0,,,0.0,,,,,,0.0,,,,,,,26.486615612634665,,,0.0,,16.507398814331001,,,13.756165678609166,,,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,17.322579002693026,,0.0,,,,,,,,0.0,0.0,,,,,0.0,42.587770089450537,18.239656714600301,17.322579002693026,0.0,,18.239656714600301,,,,0.0,,19.360529473598085,,0.0,,50.286427869582404,29.070675672403901,0.0,,33.320490199297758,26.917292289262871,,29.070675672403901,55.700850177247979,27.886314811676336,,,18.54534928523606,,,16.303603767240492,48.452272445767846
Serena Donadoni,24.979247244435946,,,,0.0,35.016610962437106,,19.360529473598085,,17.118783955602517,26.594284781791718,50.439274154900282,,,,,37.803981235288894,18.341554238145555,0.0,19.666222044233844,,25.840600597692358,0.0,52.349852721373779,0.0,,,0.0,58.141351344807802,,,27.132630627576976,,,,36.68310847629111,,,28.531306592670862,,,65.713448780130221,0.0,,0.0,,20.379504709050618,,0.0,,,0.0,0.0,,,26.917292289262871,,,60.252331835067253,,,55.341952946724469,0.0,,,,0.0,,26.917292289262871,,,40.694980307697179,,,,,,,,,17.322579002693026,50.265270364629096,,,,20.379504709050618,41.073538264047848,,,100,,,,0.0,,13.246678060882902,,,,,,,0.0,,,,0.0,,17.322579002693026,37.192596094017375,,,0.0,,28.8553373340898,,,,,,,43.534164980327219,,,,0.0,,,,,,,,0.0,,,32.272065778894742,39.748585416820504,0.0,17.322579002693026,0.0,0.0,,,0.0,,,,,,25.840600597692358,,,0.0,,,0.0,16.303603767240492,34.543260481840797,43.022208622535615,,25.983868504039535,0.0,0.0,,,,0.0,0.0,,17.322579002693026,,18.13775919105505,41.641375198573861,0.0,,34.645158005386051,27.993983980833388,,48.22196669127019,47.061028207508343,33.524285246388267,,,27.45563813504813,0.0,,,51.681201195384716
Kevin Maynard,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,
Amy Biancolli,84.322222222222223,70.014906777481372,,,79.306576062034367,54.478434107508001,,51.681201195384716,85.232558139534888,79.72727272727272,0.0,61.25034428039023,,0.0,81.835616438356169,13.654268155063914,80.428571428571431,17.322579002693026,80.675675675675677,,83.978723404255319,30.685713209759676,0.0,71.167633201243603,,,,,69.939979580332292,,,81.125,,,16.303603767240492,16.303603767240492,,82.277777777777771,72.673789857087954,32.607207534480985,,0.0,,38.802190525943821,,,,86.425531914893611,82.40625,57.720048475467131,76.512519149567083,83.805970149253739,75.361634460409235,81.756756756756758,,,,19.87001709132435,25.840600597692358,,,,,72.802401361553365,,,,,0.0,0.0,0.0,48.528695588426785,,,21.533833831410295,0.0,,,,,0.0,78.5,43.022208622535615,46.973227781748072,,81.881355932203391,0.0,,,,,100,44.144359354391106,79.460317460317455,19.360529473598085,,58.452155183585042,,,81.442307692307693,43.461210751336999,,0.0,0.0,,,,,,,,,7.6423142658939813,,60.997023576848974,0.0,,69.33538972540174,,,82.195121951219505,,,0.0,77.042308776243402,0.0,,,,,8.9669820719822706,,38.456586483001225,,,,17.730169096874036,0.0,,,,,0.0,0.0,,,,15.794116149514227,,,80.416666666666671,81.257142857142853,49.039288160613744,18.303758756698752,,,77.770114942528735,85.754716981132077,83.255102040816325,0.0,80.0,,,,50.046242683357754,,81.101694915254242,25.3022547519071,82.551020408163268,19.360529473598085,,81.414285714285711,,84.375,82.733333333333334,,,,,73.250964553854928,0.0,83.0,,,0.0,,,,0.0
Neil Genzlinger,52.812034946572453,,,,0.0,73.357242426276869,68.170120930437847,37.70208371174364,18.341554238145555,44.936807883456616,,48.146579875132083,,0.0,61.187549138368972,0.0,76.540437192921658,0.0,81.465116279069775,34.645158005386051,66.851724879914784,34.645158005386051,,66.742877922140764,19.15673442650758,,,,77.357716398840012,0.0,,81.64705882352942,,,31.588232299028455,0.0,,30.25503653313147,52.39899565643173,0.0,,77.333145978579068,,25.840600597692358,,,,49.240700027824886,50.020073923826025,0.0,36.68310847629111,54.159399402307642,53.008512165008604,,,0.0,,,27.512331357218333,,,,,67.748746612060543,,,25.840600597692358,0.0,0.0,46.58732375258306,,79.709421063894396,,,0.0,,,,,,,67.710904395820677,0.0,,,64.439520855475038,35.154645623112316,,19.360529473598085,,,44.144359354391106,100,17.322579002693026,,,64.484362458394827,38.517263900105668,17.016886432057266,45.65622139534392,,,18.341554238145555,,,,,,,57.042125124331896,,,47.389474477019185,,29.286014010718006,,,36.68310847629111,,,42.144204364932847,53.125895507331563,,18.341554238145555,30.147367363974418,0.0,,,,,30.263564492940166,,0.0,,,,,,,,,,,,,,,72.347241717129691,32.607207534480985,,49.52781781224369,0.0,,,,,67.748746612060543,62.650906887944217,59.787237068535646,49.168238425754986,44.13535934455237,0.0,0.0,,0.0,,,52.39899565643173,23.687217214551328,0.0,,61.918146740021136,44.953817989261701,53.943216976675124,34.135670387659779,0.0,26.486615612634665,0.0,,50.963406734337703,66.455419864280088,72.590986134658905,,,26.486615612634665,,,,51.925324176962455
Ann Hornaday,85.136950904392762,84.125510834709559,,86.107692307692304,84.201612903225808,85.422222222222217,83.840000000000003,81.174603174603178,87.178010471204189,85.840163934426229,73.272991876382065,83.264157481453154,0.0,46.618117021953289,85.048611111111114,81.375,77.638888888888886,85.181818181818187,80.441860465116278,84.595041322314046,84.51558073654391,84.73684210526315,87.976190476190482,86.974999999999994,75.530072440032725,63.405038174558356,71.525680221095271,56.325775378399946,83.912280701754383,0.0,14.469448343425938,84.554216867469876,25.517593090221204,0.0,84.82352941176471,72.4224070771334,,84.609271523178805,87.222222222222229,65.622005163142987,0.0,85.888888888888886,42.587770089450537,73.461358695725565,53.125895507331563,75.709859994123036,53.691025686316344,87.108333333333334,87.035460992907801,78.84210526315789,86.326530612244895,83.02312138728324,86.537688442211049,85.883928571428569,67.837583755167415,61.780755403389428,81.52575860279822,36.68310847629111,82.5,0.0,76.191933899558805,54.633294147077834,46.183023949905582,83.36486486486487,17.016886432057266,82.123761454910138,84.921052631578945,82.304419143417107,83.844444444444449,82.123076923076923,37.596787589803881,87.933333333333337,48.548895279007617,66.073502727193016,60.883133471013899,72.079405149163222,,,,0.0,69.588312884289763,77.375,85.078651685393254,86.041095890410958,,82.017964071856284,85.660377358490564,,0.0,0.0,,79.460317460317455,17.322579002693026,100,87.42307692307692,0.0,70.330885038605217,82.27272727272728,40.293948438637635,85.37078651685394,78.972036856515686,69.482152223901821,77.162904562553578,40.221782862258841,47.813305956598406,48.202433742391946,33.524285246388267,75.219255883492636,62.99896748176613,85.705882352941174,21.533833831410295,,78.293800539083563,,85.987012987012989,29.716690687346212,,84.142857142857139,,,86.571428571428569,42.01993315492453,,86.647058823529406,83.875,79.384442116096253,41.793002661891734,,0.0,0.0,46.096930870976927,42.587770089450537,69.223155318794198,53.496199861257871,0.0,39.843224905908173,83.967741935483872,87.090909090909093,,0.0,60.252331835067253,19.15673442650758,48.378034593912496,47.813305956598406,0.0,,0.0,41.641375198573861,27.132630627576976,,83.799999999999997,76.5,,0.0,0.0,,82.354368932038838,86.18539325842697,84.920634920634924,83.808823529411768,82.165680473372788,82.099999999999994,84.192307692307693,50.347002511563446,65.087331044697592,,84.974489795918373,15.284628531787963,86.922222222222217,87.188679245283026,83.275000000000006,84.625806451612902,83.408450704225345,86.141263940520446,84.477477477477478,82.225806451612897,85.878048780487802,81.561283966565384,,83.92307692307692,80.822123680868359,86.678474114441414,,0.0,83.436363636363637,84.310344827586206,16.303603767240492,,86.166666666666671
Stephanie Zacharek,90.596774193548384,0.0,,,85.251251770171208,52.349852721373779,34.135670387659779,46.58732375258306,92.142857142857139,75.787888048986218,0.0,35.963005853313788,,,37.477237678716477,,52.737715167997074,44.13535934455237,0.0,89.033333333333331,78.736000282852501,63.696396232759504,38.10967380592465,60.27430213630376,55.772629623352671,,,41.641375198573861,44.778217137741152,,,86.233333333333334,,,,34.645158005386051,,54.552379039572756,47.73333165962616,16.303603767240492,,78.13636363636364,0.0,43.900212880138376,12.737190443156635,17.933964143964541,27.993983980833388,49.611413189154241,72.226405975436165,53.114084147963176,79.551664140294079,80.592059875170676,89.884615384615387,56.171009854320765,34.645158005386051,25.47438088631327,45.048396805729901,,50.673931099300873,,0.0,22.39518718466671,36.071723335019591,13.246678060882902,15.488423578878468,48.164008336254369,34.645158005386051,41.641375198573861,56.992880207132593,0.0,,0.0,18.341554238145555,39.748585416820504,,17.933964143964541,,,,,30.793382378916725,70.292305062343345,79.423375143127203,89.339677698758464,,78.099652224075086,70.756080148557018,,,,,19.360529473598085,,87.42307692307692,100,,,,,29.070675672403901,26.378946443477616,17.322579002693026,45.770002283239499,16.303603767240492,0.0,28.747668164932747,0.0,28.639998995775699,,69.538176252947821,,,83.452380952380949,,78.279595920691463,0.0,,0.0,,,25.840600597692358,0.0,,85.923861798705772,,25.409923921064152,0.0,,,,,,0.0,0.0,0.0,0.0,53.40390790189754,37.855795635067146,,,0.0,,18.749144332326566,,0.0,,,,0.0,,78.690511495241097,58.540127276747903,,,,,71.446124441078581,83.850587331673722,81.677419354838705,72.856729334855956,68.016596966456433,58.930925251959522,77.248856520951819,30.25503653313147,,,75.863235179969564,,17.83206662041929,79.762619499322071,66.640374577064577,53.698020535872061,67.820640550690072,87.72727272727272,85.829268292682926,,52.670015918744177,58.859145805854816,,77.282058656425249,57.279997991551397,85.379999999999995,,,54.767717377886854,50.439274154900282,,,62.650906887944217
Tom Keogh,0.0,,,,,38.802190525943821,,,17.424476526238276,,,37.193319211453463,,,,,32.300750747115444,17.424476526238276,33.116695152207249,16.711193861421506,,0.0,,51.409520421710084,,,,0.0,19.15673442650758,,,,,,,0.0,,,,,,39.086108993206821,0.0,,,,,,,17.220681479147771,,,0.0,0.0,0.0,,,,32.607207534480985,,,28.316991488304545,0.0,,,,19.15673442650758,,,23.256540537923122,,35.358440670202818,,,,,,,,,0.0,21.533833831410295,0.0,0.0,,0.0,33.218592675752504,,,13.246678060882902,,,,0.0,,100,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,24.333232229493635,,0.0,,29.393683179875058,,,,,,,,,,0.0,,,,,0.0,0.0,,31.439397393859036,0.0,0.0,17.933964143964541,,,,,,27.45563813504813,0.0,,,,,,,30.470374871445571,16.099808720149987,17.83206662041929,17.526374049783531,,16.507398814331001,0.0,0.0,,,,0.0,,,,,18.341554238145555,31.00872071723083,,,,0.0,,,,28.209322319147489,,,15.997911196604734,29.393683179875058,,,17.83206662041929
V.A. Musetto,56.664271624664373,82.511904761904759,,16.507398814331001,54.336854430506214,68.155143969052659,64.386361907546217,48.223003017791022,64.220459971438842,82.820512820512818,,26.163608105163512,17.83206662041929,24.54857056780774,85.208333333333329,47.876890551835565,82.10441654926457,0.0,83.048819143139056,25.517593090221204,71.052424179699003,34.645158005386051,0.0,85.094117647058823,0.0,16.303603767240492,25.625262259378253,,67.001664310718112,0.0,,,,,81.510638297872333,0.0,,87.847826086956516,63.744640744151553,,,46.270824375665853,,15.590321102423722,,,0.0,76.128890919847805,67.624340667113003,61.015846200408951,68.739027601186294,78.963623899562975,79.0291701612758,88.145454545454541,,0.0,,41.357456731310855,61.944813066389365,,,,,47.660271474030729,,0.0,15.997911196604734,0.0,0.0,15.590321102423722,41.92859137732475,80.723715274880277,,,11.412522637068346,,,,,0.0,,54.407338448815402,75.349825500242943,60.944016604484915,0.0,84.142857142857139,29.716690687346212,,0.0,,,58.452155183585042,64.484362458394827,70.330885038605217,,0.0,100,68.678930869500576,56.731970873917255,48.875823866745037,29.609021518189163,18.85104185587182,18.341554238145555,,,,,,,,66.590031636822886,,81.206896551724142,,80.804744176197644,,,85.315789473684205,,,35.679087386050789,,,17.322579002693026,84.875,,,,,,0.0,,0.0,,,,,0.0,,,0.0,,,0.0,,,,57.490771052276081,17.628271573328782,,53.773419077881428,76.794117647058826,63.902560514467346,16.507398814331001,,,81.578125,74.935380871832265,84.087500000000006,35.154645623112316,37.477237678716477,0.0,27.886314811676336,,,,85.112499999999997,81.387096774193552,84.572815533980588,0.0,,83.229729729729726,42.407605642213674,84.510204081632651,79.283167475317413,0.0,16.609296337876252,0.0,,56.059747407771475,55.919579882882637,87.527472527472526,,,14.469448343425938,0.0,,0.0,
Sean Axmaker,20.073812138414858,68.890618143523781,,84.298507462686572,0.0,0.0,83.32352941176471,0.0,0.0,82.990384615384613,,34.747055528931298,,83.63433759652132,85.015151515151516,,74.045454545454547,14.673243390516443,,34.033772864114532,86.945205479452056,25.948269766849407,,30.685713209759676,,66.305543123074287,76.597263375844847,,28.123716498489852,0.0,,84.932203389830505,,,83.933774834437088,,,74.358380427871325,,17.526374049783531,,40.733535037214921,,,,,,,13.246678060882902,62.161679273905186,68.741967279827676,0.0,0.0,88.025316455696199,0.0,,,,0.0,,,,0.0,17.424476526238276,,,,,63.377914251595698,20.349472970682733,64.533362733819146,82.0,,,,,,,16.099808720149987,,,15.612029527772467,54.855703257383524,83.939606278716795,,33.975576582472762,0.0,,,,,,38.517263900105668,82.27272727272728,,,68.678930869500576,100,,,38.619161423650915,,,,,,,0.0,,,39.370027460469828,,79.971428571428575,,64.449219956024095,61.400399852932537,,,,,0.0,0.0,,,84.368421052631575,0.0,,,18.54534928523606,,,,,,,,,0.0,,0.0,,,,,,,18.13775919105505,45.480620543823363,,,82.92771084337349,86.89473684210526,,81.700000000000003,0.0,,79.025974025974023,88.806451612903231,85.937984496124031,87.150000000000006,83.803921568627459,,,,62.361783984241505,,82.9296875,,84.775362318840578,0.0,0.0,91.03125,0.0,57.950557360469176,18.647246808781315,85.784090909090907,,19.666222044233844,0.0,0.0,0.0,88.248120300751879,,,12.737190443156635,0.0,,,27.024961458419927
Bill White,17.016886432057266,59.178405733825514,,46.465270736635411,15.692218625968975,,63.696396232759504,,,83.200000000000003,,,,31.38443725193795,82.714285714285722,,43.900212880138376,,,0.0,79.857142857142861,,,0.0,,0.0,27.45563813504813,,,,,70.683200054452968,,,82.024390243902445,,,38.313468853015159,,0.0,,19.564324520688594,,,,,,0.0,,,34.543260481840797,0.0,0.0,62.105414882559117,,,0.0,,,0.0,,,,0.0,,,,,31.609589355281063,0.0,16.099808720149987,66.230320741360345,,,,,,,,,,0.0,47.061028207508343,18.035861667509796,,0.0,16.099808720149987,,,,,,17.016886432057266,40.293948438637635,,,56.731970873917255,,100,,23.687217214551328,,,,,,,,,,40.694980307697179,,70.91809275144459,,40.914998404288973,0.0,,,,,0.0,,,,59.726353935064637,,,,,,,,,,,,,0.0,,,,,,,,,,,,,44.544020079224161,59.46873151086163,,13.042883013792395,,,69.538176252947821,41.039227607850684,84.41262861912837,0.0,16.914988908512012,,0.0,,0.0,,82.047277444780036,17.118783955602517,83.111111111111114,,0.0,79.321720597567023,,,,15.692218625968975,0.0,0.0,,0.0,,85.358974358974365,,,,0.0,,,18.647246808781315
Mary Pols,85.478632478632477,73.414147025612635,,,77.282058656425249,47.412229910549456,64.840537146629799,73.545759558215863,86.92307692307692,83.174603174603178,,74.594438778435986,,0.0,86.328358208955223,0.0,83.384615384615387,42.587770089450537,77.051837069309826,50.133581584264519,85.5,50.046242683357754,,73.369602050291988,,0.0,,,74.122322077306649,,,83.358974358974365,,,0.0,,,86.944444444444443,77.509303486502944,18.341554238145555,,82.546363020406147,,66.13151282616333,,,,83.34782608695653,87.865384615384613,44.778217137741152,78.141410410599292,87.238095238095241,85.828571428571422,84.594594594594597,,0.0,,,53.496199861257871,,,,,82.941176470588232,,,0.0,19.360529473598085,18.035861667509796,43.900212880138376,,49.168238425754986,,,31.07874468130219,,,,,,,81.660714285714278,55.78889414102607,30.147367363974418,,84.303030303030297,19.666222044233844,,,,,81.442307692307693,45.65622139534392,85.37078651685394,29.070675672403901,,48.875823866745037,,,100,19.360529473598085,27.993983980833388,18.341554238145555,,,,,26.055938936006463,,42.114572644012199,,,79.518072289156635,,85.48571428571428,,,78.856913886740443,,,82.941176470588232,,,20.379504709050618,68.271340775319558,34.339465434750288,,,,,19.15673442650758,,48.953582243406075,,,,24.763908906121845,20.379504709050618,,,,,,,,,,18.341554238145555,0.0,,87.0,67.747660264364171,16.303603767240492,13.246678060882902,,,81.955056179775283,86.666666666666671,85.235772357723576,32.300750747115444,0.0,0.0,15.89601367305948,,53.496199861257871,,85.569620253164558,,84.0,25.840600597692358,,84.758241758241752,0.0,89.166666666666671,84.242857142857147,,19.87001709132435,26.917292289262871,,83.548387096774192,0.0,86.278350515463913,,,54.185988789202376,,30.25503653313147,,0.0
Damon Wise,86.032258064516128,27.993983980833388,,12.22770282543037,47.148828633268622,38.632187334521774,24.225563060336587,55.513384387365335,77.427138985212039,75.218608223785182,,0.0,,0.0,67.456160586957537,58.71558691364541,46.01519872404257,43.534164980327219,0.0,63.51460047665185,85.5,34.645158005386051,0.0,71.717184133322419,0.0,23.687217214551328,0.0,,34.645158005386051,,,83.909090909090907,,,54.413277573165153,,,77.685775364473329,47.412229910549456,,0.0,74.137416716984333,,,,,18.341554238145555,46.095223524145304,76.011964669150046,0.0,62.283309312653785,69.290316010772102,73.942113951044576,76.299392355278584,,0.0,17.83206662041929,,17.322579002693026,0.0,,0.0,,42.407605642213674,,,29.070675672403901,0.0,,19.360529473598085,,37.70208371174364,,0.0,,,,,,,17.83206662041929,62.103056786966071,62.100796140434177,57.423556883760796,,72.226405975436165,28.8553373340898,,,,,43.461210751336999,,78.972036856515686,26.378946443477616,,29.609021518189163,38.619161423650915,23.687217214551328,19.360529473598085,100,18.341554238145555,36.68310847629111,,,,,26.917292289262871,,0.0,,,75.166666666666671,,59.84613633954995,,,44.339215008939767,,,18.341554238145555,17.322579002693026,,58.221354357480713,0.0,0.0,,,,,,,0.0,,,,52.349852721373779,20.379504709050618,,,,,,,,,,14.265653296335431,,,78.159350765667355,67.048570492776534,,,,,72.455992845518523,71.761738571659933,83.5,41.266200107330079,79.213139133269095,,68.39181238061812,18.13775919105505,0.0,,77.88069902360057,0.0,48.092228890149663,54.552379039572756,18.341554238145555,75.527531522359396,49.938341776891669,81.389960615394358,74.7241475646547,,18.85104185587182,34.645158005386051,,73.500413136468282,15.590321102423722,85.533333333333331,,0.0,21.749172169724403,17.322579002693026,0.0,,46.44642522718641
Andrew Pulver,78.601161733594253,38.211571329469905,,,27.993983980833388,36.68310847629111,0.0,55.987967961666776,56.553125567615467,61.084308635100548,0.0,27.993983980833388,,,17.83206662041929,,42.777049067625875,58.081588420794262,46.34212731177999,55.177508999754551,66.247533024103973,58.221354357480713,0.0,23.041202199609017,,,,16.303603767240492,19.360529473598085,,,56.925729795397999,0.0,,,32.300750747115444,,43.818083447590219,34.645158005386051,,,80.135674652471366,0.0,,,0.0,,0.0,57.926013006493704,,29.178344841560953,61.730323650042855,67.059674409688427,45.65622139534392,,0.0,0.0,0.0,0.0,,38.423632569593153,18.341554238145555,0.0,0.0,,0.0,27.993983980833388,0.0,12.53339539606613,19.360529473598085,,0.0,0.0,,,,,,,0.0,17.016886432057266,54.734803209190389,18.341554238145555,0.0,,49.782841406076926,29.070675672403901,,,,,,,69.482152223901821,17.322579002693026,,18.85104185587182,,,27.993983980833388,18.341554238145555,100,0.0,0.0,,49.284484601416814,,0.0,,28.316991488304545,,,65.469158877825109,,52.349852721373779,,,27.45563813504813,,,,17.322579002693026,,38.802190525943821,,17.016886432057266,,,,,0.0,0.0,,0.0,,,40.978898774960179,30.147367363974418,,,,,0.0,,,,,0.0,,0.0,59.056639466883482,0.0,,,,,57.042125124331896,60.883133471013899,82.888414548881286,58.221354357480713,59.605816141155806,35.154645623112316,59.178405733825514,17.730169096874036,,,52.731968434668474,,27.993983980833388,58.859145805854816,53.496199861257871,27.563307304205182,50.362851012241343,67.412019346337146,74.500015438210127,,27.993983980833388,52.731968434668474,,,34.135670387659779,73.264319429036959,,,17.83206662041929,29.070675672403901,0.0,,59.372241594779751
