,Peter Travers,Jeannette Catsoulis,Peter Stack,Desson Thomson,Calvin Wilson,Robert Abele,Peter Hartlaub,Keith Uhlich,Bill Goodykoontz,Marjorie Baumgarten,Kate Erbland,Michael Rechtshaffen,David Wiegand,Jonathan Rosenbaum,Wesley Morris,William Arnold,Michael O'Sullivan,Tom Huddleston,Nick Schager,A.A. Dowd ,Claudia Puig,Tim Robey,Moira Macdonald,Noel Murray,James Rocchi,David Ansen,Richard Schickel,Richard Brody,John DeFore,Clark Collis,Melissa Maerz,Lou Lumenick,Bill Zwecker,Michael Sragow,Ken Fox,Boyd van Hoeij,Robert Lloyd,Shawn Levy,Elizabeth Weitzman,Chris Hewitt (1),Bob Graham,Roger Moore,Randall Colburn,Helen O'Hara,Matt Brennan,Jordan Raup,Stephen Dalton,Rick Groen,Liam Lacey,Kim Newman,Bob Mondello,Betsy Sharkey,Eric Kohn,Manohla Dargis,Nigel M Smith,Randy Cordova,Gregory Ellwood,Nicolas Rapold,Sheri Linden,Rita Kempley,Barry Hertz,Clayton Dillard,Charlie Schmidlin,Nathan Rabin,Erik Adams,Kate Taylor,Barbara VanDenburgh,Jamie Graham,Steve Davis,Alan Scherstuhl,Jonathan Curiel,Dennis Harvey,Nick de Semlyen,Catherine Shoard,Jaime N. Christley,Dominick Suzanne-Mayer,Amy Taubin,Jami Bernard,Jonathan Foreman,Clarence Tsui,Brad Wheeler,Rex Reed,Anthony Lane,David Edelstein,Miriam Bale,Scott Tobias,Peter Keough,Luke Y. Thompson,Pete Vonder Haar,Serena Donadoni,Kevin Maynard,Amy Biancolli,Neil Genzlinger,Ann Hornaday,Stephanie Zacharek,Tom Keogh,V.A. Musetto,Sean Axmaker,Bill White,Mary Pols,Damon Wise,Andrew Pulver,James Mottram,Allan Hunter,Bryan Bishop,Rory O'Connor,Kevin P. Sullivan,Ben Kenigsberg,Molly Eichel,Farran Smith Nehme,Nathan Lee,Bosley Crowther,Mick LaSalle,Desmond Ryan,Marc Mohan,Edward Guthmann,Neva Chonin,Mark Jenkins,Gary Arnold,Alan Zilberman,Kirk Honeycutt,Justin Lowe,Elizabeth Kerr,Andrew O'Hehir,Andrea Gronvall,Elise Nakhnikian,Sam C. Mac,Zach Campbell,Chris Kaltenbach,Lisa Alspector,Glenn Heath Jr.,Oleg Ivanov,Kevin C. Johnson,Michael Roffman,Justin Gerber,Sarah Kurchak,Rodrigo Perez,Cath Clarke,Nick Allen,Robert Yaniz Jr.,Matt Donato,Wendy Ide,Michael Snydel,Dan Mecca,Kyle Anderson,Russell Smith,David Chute,Ernest Hardy,Chris Packham,Sherilyn Connelly,Todd McCarthy,Roger Ebert,Mike Hale,Stephen Hunter,Elvis Mitchell,Pauline Kael,Owen Gleiberman,Justin Chang,Peter Rainer,David Rooney,Richard Corliss,Richard Roeper,Jessica Kiang,Joe McGovern,Brian Lowry,Todd VanDerWerff,A.O. Scott,Kevin Thomas,Stephen Holden,Dave Calhoun,John Bleasdale,Lisa Schwarzbaum,Ignatiy Vishnevetsky,Kenneth Turan,Rene Rodriguez,Mike Clark,Susan Wloszczyna,Guy Lodge,Dan Fienberg,Peter Bradshaw,Chuck Bowen,Ty Burr,Sheila Benson,Vincent Canby,Kevin Jagernauth,Tim Grierson,John Anderson,Andy Webster,Mike D'Angelo
Sheri Linden,-1.5254237288135593,9.1304347826086953,,,-10.800000000000001,4.25,4.5454545454545459,5.7142857142857144,-9.2857142857142865,4.1714285714285717,0.20000000000000001,1.8181818181818181,,,-4.5999999999999996,-0.5,-0.32142857142857145,1.5789473684210527,1.9459459459459461,-0.34482758620689657,-4.333333333333333,2.1428571428571428,-4.666666666666667,6.2222222222222223,9.0,,,-5.0,0.52631578947368418,-45.0,-34.0,6.0,9.5,,-10.0,0.66666666666666663,,-6.833333333333333,12.941176470588236,-2.5,,-1.3714285714285714,5.0,3.3333333333333335,3.2000000000000002,5.0,0.0,0.15384615384615385,-0.61904761904761907,-10.0,-3.0,-3.5,-5.7826086956521738,-8.5714285714285712,13.333333333333334,-4.375,-12.0,14.545454545454545,100,,7.333333333333333,16.904761904761905,4.0,7.0,,-4.2000000000000002,5.0,-20.0,13.714285714285714,-6.8253968253968251,,-1.25,20.0,2.5,,-6.75,,,,10.0,-9.4615384615384617,-4.0,12.857142857142858,-2.8571428571428572,16.666666666666668,5.1794871794871797,3.2222222222222223,,10.0,-9.0,,-6.666666666666667,2.5,9.9210526315789469,-11.428571428571429,-6.5,2.8999999999999999,-3.0,,-5.0,5.0,20.0,-12.5,0.0,30.0,9.0,7.0,1.6666666666666667,,4.3076923076923075,,,-6.7272727272727275,,-6.7586206896551726,,,3.6875,,0.25,-50.0,-4.2857142857142856,-20.0,-25.0,6.666666666666667,6.9230769230769234,,,,,,4.0,1.6666666666666667,47.0,,,-0.11764705882352941,1.1111111111111112,0.25,0.0,2.5,-30.0,13.142857142857142,-33.0,-28.0,,,3.8461538461538463,12.222222222222221,,0.0,-17.333333333333332,0.0,,,,-10.476190476190476,2.75,-2.6140350877192984,3.8095238095238093,16.25,-0.42857142857142855,3.4500000000000002,-0.25,20.0,,-5.882352941176471,10.0,-2.3529411764705883,0.0,12.5,2.0,-0.48648648648648651,-1.0526315789473684,-1.8,,-2.8076923076923075,4.0,-23.0,4.4444444444444446,2.1538461538461537,0.2857142857142857,,,5.8235294117647056,4.7058823529411766,-10.0,-10.0,4.9846153846153847
Rita Kempley,7.25,,-11.432432432432432,-1.8934911242603549,,-50.0,,-20.0,,-4.71875,,-10.0,,-12.727272727272727,-0.071428571428571425,-65.0,-4.125,-15.0,,-34.0,-2.5,15.0,,0.0,,,1.3043478260869565,0.0,,,,-26.5,,,8.9285714285714288,,,-25.0,,40.0,-19.288888888888888,-11.0,,,,,,-20.0,17.0,-7.1428571428571432,-55.0,-10.0,-59.0,2.0,,,,,,100,,12.0,,,,,-20.0,,12.0,-40.0,,3.3333333333333335,,,-18.0,,,0.0,,,,-23.0,-40.0,,,40.0,,,,,-20.0,,,55.0,,,,,-25.0,,10.0,,,,,,,,,,,,-10.847826086956522,,-17.666666666666668,-1.5384615384615385,,,,,-50.0,,,,,,,,-15.0,-0.40000000000000002,,,,,,,-48.0,-20.0,,,-20.0,,,,,-12.352941176470589,,12.5,,,-8.6792452830188687,-21.166666666666668,,-10.0,-8.2926829268292686,,-3.8571428571428572,-10.0,-4.7142857142857144,-15.0,-1.7647058823529411,,,,-5.0,,-6.5384615384615383,-23.600000000000001,-0.69767441860465118,,,-19.399999999999999,,1.1111111111111112,-65.0,-8.5,-21.0,10.0,,16.666666666666668,-20.0,2.5,17.5,4.2857142857142856,,,,,-18.666666666666668
Barry Hertz,-5.2999999999999998,,,,-9.75,-3.7333333333333334,9.625,-2.0,2.3846153846153846,-0.9375,6.0,-1.0,,,,,3.7692307692307692,-1.7692307692307692,-12.5,-0.2857142857142857,30.0,0.52380952380952384,-6.2777777777777777,-10.444444444444445,,,8.0,-1.0,-1.0,-33.0,,-9.25,-7.4000000000000004,,,8.0,,,30.0,-13.0,,3.9772727272727271,-29.0,-6.75,0.0,-5.3636363636363633,7.0,,,15.333333333333334,-5.666666666666667,,-3.5,-20.0,12.199999999999999,-7.5,-14.166666666666666,,-7.333333333333333,,100,25.0,29.0,50.0,,,-0.42857142857142855,-4.5999999999999996,-0.14285714285714285,1.6666666666666667,,5.0,-3.5,-42.5,,9.4000000000000004,,,,,,16.352941176470587,3.8888888888888888,-1.0,,-30.0,-7.5999999999999996,,,,,,,4.958333333333333,-12.0,,,,,,,-8.8000000000000007,-15.25,-22.0,-3.1428571428571428,-11.199999999999999,23.0,-12.0,5.2000000000000002,10.199999999999999,,,-7.583333333333333,,9.0,,,19.5,,38.0,,23.0,,2.0,,8.0,8.0,,,,,0.0,,-0.10000000000000001,,-3.1666666666666665,-8.1818181818181817,5.0,,,-5.0,-27.0,8.5,9.0,,,,,3.0,,2.4666666666666668,,,,,,-11.1,-0.6428571428571429,-0.17391304347826086,-5.0,,-7.0666666666666664,-0.5714285714285714,15.0,,,,,,4.6363636363636367,5.0,,-1.6923076923076923,-7.3636363636363633,3.6666666666666665,,18.75,9.8181818181818183,,-1.6666666666666667,9.7777777777777786,6.6470588235294121,,,13.0,1.0454545454545454,,,-0.66666666666666663
Clayton Dillard,-28.714285714285715,-20.0,,15.0,-21.0,-9.9411764705882355,-63.0,-0.16666666666666666,-21.5,3.0,-8.3333333333333339,-10.913043478260869,,,12.0,-10.5,-25.681818181818183,-18.285714285714285,-5.6842105263157894,-19.5,-18.5,-17.285714285714285,-37.0,-14.310344827586206,-1.75,,,-17.800000000000001,-21.205882352941178,-42.0,,0.33333333333333331,,,-22.0,-8.75,,,-5.0999999999999996,,,-18.390243902439025,-12.5,,,-29.0,-33.0,,-12.5,-26.0,-15.0,-17.0,-31.300000000000001,,-30.0,-22.833333333333332,-26.5,,-16.904761904761905,-12.0,-25.0,100,,-0.66666666666666663,,-8.3333333333333339,-19.125,,13.199999999999999,-19.363636363636363,,-21.0,-15.0,-13.25,,-60.5,,,,-20.0,-17.857142857142858,-20.055555555555557,-15.0,-12.0,,-7.9375,-17.346153846153847,,-3.6666666666666665,-13.222222222222221,,,,-8.3000000000000007,-30.666666666666668,-12.333333333333334,,,,,-5.0,5.0,-26.0,-2.0,-60.0,,-31.0,-16.5,0.0,-9.1363636363636367,,,-15.375,,-24.375,,,-12.166666666666666,,-37.0,,-15.800000000000001,,-22.25,,,,,,,,,,,,,-17.0,-31.399999999999999,6.0,,-2.0,-23.666666666666668,-5.4000000000000004,-37.0,-4.0,,,-29.0,-21.0,-58.0,-6.2000000000000002,,,,,,-3.3333333333333335,-15.65,-18.90625,-4.0,,-17.25,-13.0,-24.800000000000001,,,,8.0,4.75,-12.909090909090908,1.8333333333333333,,-14.083333333333334,-24.32,-18.75,,-21.166666666666668,-11.166666666666666,,-11.583333333333334,,-16.09090909090909,,-55.0,7.0,-25.0,,,-6.9772727272727275
Charlie Schmidlin,-6.7368421052631575,-5.0,,-38.0,-12.0,10.0,-4.25,18.5,-0.22222222222222221,8.1999999999999993,-9.0,-11.0,-33.0,,,,9.5555555555555554,-6.0,,-4.333333333333333,-10.5,11.199999999999999,-1.5,22.5,15.5,,,-2.5,-1.8,,,-12.0,,,,,,,-11.0,20.0,,2.4347826086956523,33.0,3.0,,25.0,,,-6.5,-3.5,4.0,-7.75,-8.2307692307692299,2.6666666666666665,7.166666666666667,28.0,,-10.0,-4.0,,-29.0,,100,5.0,-33.0,,-1.6666666666666667,-9.6666666666666661,-17.0,-6.75,,13.6,-24.0,-2.0,,,,,,,-16.0,15.166666666666666,2.3333333333333335,-1.75,,-4.25,10.0,,,-37.0,,,,6.666666666666667,-11.5,37.0,,-25.0,,,,-2.0,20.0,,-3.3333333333333335,,,24.0,0.0,8.0,,,0.69999999999999996,,-0.16666666666666666,,,20.0,,50.0,,-28.0,,-15.0,,,,,,,,53.0,,-16.333333333333332,,,,11.0,-33.0,,-5.0,,12.5,,,,,,51.0,,-7.333333333333333,,,-38.0,,,-49.0,0.55555555555555558,1.5454545454545454,,-9.625,-21.0,,0.0,2.0,,-6.5,,,11.0,,,0.25,-11.285714285714286,-3.3333333333333335,,,,,,-4.4000000000000004,-3.9230769230769229,,,,-4.7999999999999998,,,10.5
Nathan Rabin,-2.2346938775510203,-6.4871794871794872,,38.5,-8.2666666666666675,-5.3783783783783781,2.9333333333333331,7.7142857142857144,-12.449999999999999,5.5869565217391308,-6.0,-6.4400000000000004,,,1.3125,,1.676923076923077,-9.8333333333333339,10.162162162162161,-12.333333333333334,-8.786259541984732,6.7777777777777777,,2.6666666666666665,-2.5,-0.33333333333333331,-57.0,-40.0,-5.4285714285714288,-29.0,,0.7142857142857143,,,-10.0,5.0,,-2.7547169811320753,3.5185185185185186,-11.333333333333334,,-11.204301075268818,,4.166666666666667,,,-2.5,-0.72499999999999998,-2.2745098039215685,-9.5,-9.6086956521739122,-6.341176470588235,-12.727272727272727,-4.5999999999999996,,-18.0,,-3.5,-7.0,,-50.0,0.66666666666666663,-5.0,100,,,-4.3636363636363633,-11.0,2.0,-9.6521739130434785,-25.0,4.333333333333333,-3.0,0.0,6.5,,,,,,25.0,-2.4074074074074074,14.0,-19.25,0.0,0.095238095238095233,-4.4814814814814818,,22.5,,,3.3846153846153846,-8.6111111111111107,1.9324324324324325,-35.0,,2.7999999999999998,-14.5,-42.0,-0.039215686274509803,-10.833333333333334,-30.0,-18.75,,,,,-9.25,,1.4285714285714286,1.3333333333333333,,-4.4787234042553195,,-0.92000000000000004,,,2.4545454545454546,,,-1.7407407407407407,-15.555555555555555,,-10.0,-2.9375,-4.25,,,,,-7.25,,-4.5999999999999996,,,,8.5,-8.3333333333333339,,,,,,,-13.75,,,-9.2857142857142865,-5.0,-6.666666666666667,-5.6557377049180326,-33.571428571428569,5.5,,,,-14.089108910891088,-1.1333333333333333,-2.906779661016949,-4.0,-1.8222222222222222,-18.600000000000001,-20.125,,-14.571428571428571,,0.83098591549295775,-19.0,-0.80701754385964908,-10.0,-20.0,-7.1818181818181817,-4.25,-12.837209302325581,1.2727272727272727,-30.0,-7.166666666666667,-4.125,,3.064516129032258,-10.0,-0.21698113207547171,,,-11.058823529411764,0.0,5.0,1.6000000000000001,-0.66666666666666663
Erik Adams,-4.5,,,,,,-8.0,,,,,,0.0,,,,,,,,-8.0,15.0,,,,,,,-5.0,,,-13.0,,,,,,,,,,5.666666666666667,,7.0,,,,,4.0,,,,-8.0,,15.0,,,,,,,,33.0,,100,,,,0.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,-16.5,-24.0,,,,,,,,,,5.0,,,,,,,,-25.0,,0.0,,,,,,,5.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,17.0,,,,,,,27.0,-8.0,,,25.0,,,35.0,,,,,,,,,25.0,,,,,,-5.0,,0.0,,,-8.0,,,,
Kate Taylor,-4.0851063829787231,,,-20.0,-15.869565217391305,4.8461538461538458,0.125,,-1.6000000000000001,-2.1666666666666665,-4.5999999999999996,-11.0,,,-25.0,,7.4666666666666668,9.4166666666666661,4.125,-0.82352941176470584,15.0,-1.4375,-4.6363636363636367,5.4000000000000004,-10.0,,,-21.5,8.3333333333333339,,,4.0,-12.75,,,9.3333333333333339,,-8.0,,0.75,,3.4528301886792452,,9.0,,-11.0,15.0,,,-6.666666666666667,-7.333333333333333,,-8.8095238095238102,-20.0,6.8571428571428568,8.5999999999999996,6.1428571428571432,,4.2000000000000002,,,8.3333333333333339,,,,100,-12.199999999999999,-20.166666666666668,3.375,7.75,,4.0,,-30.0,0.0,4.7777777777777777,,,,,,-8.2666666666666675,-3.5384615384615383,-17.333333333333332,,19.0,-11.5,,,,,,,-0.73076923076923073,-23.222222222222221,,-25.0,,,,,-55.0,-1.6666666666666667,-11.75,-27.0,5.0,2.75,,12.666666666666666,12.333333333333334,,-65.0,-18.178571428571427,,-11.199999999999999,,,-36.5,,25.0,,5.0,,-27.800000000000001,,6.5,8.5,,,,,-12.333333333333334,,-28.5,17.0,0.0,3.6666666666666665,2.6000000000000001,12.0,,-4.4000000000000004,-0.80000000000000004,-20.199999999999999,-12.5,,,,,,,6.583333333333333,,,,,,-11.333333333333334,-10.153846153846153,-3.2903225806451615,-20.285714285714285,,-7.3611111111111107,-11.461538461538462,-17.5,,,,,-20.0,-7.8571428571428568,2.2000000000000002,,-12.142857142857142,-4.5333333333333332,3.3636363636363638,-13.0,12.428571428571429,-2.8181818181818183,,-3.3333333333333335,6.8571428571428568,-1.8500000000000001,,,15.75,3.2962962962962963,,,2.4285714285714284
Barbara VanDenburgh,-0.38297872340425532,-2.8571428571428572,,-5.0,-8.0714285714285712,5.3703703703703702,5.0,5.7142857142857144,,4.3913043478260869,-9.0,-8.0,,,,-8.0,-4.3571428571428568,8.3333333333333339,5.6363636363636367,1.2432432432432432,-2.7096774193548385,-1.25,-11.125,-3.5555555555555554,-4.0999999999999996,,,10.0,-5.0,-9.0,,-0.59999999999999998,-3.0,0.0,-10.0,6.0,,,3.8461538461538463,0.0,-15.0,-2.5824175824175826,-11.0,-3.3333333333333335,-10.5,-7.25,0.0,2.5,1.25,-7.5,-2.0,1.0526315789473684,-10.172413793103448,-7.0,-15.0,,1.5,,-5.0,20.0,0.42857142857142855,19.125,1.6666666666666667,4.3636363636363633,,12.199999999999999,100,-10.0,3.875,-1.5625,,-0.58823529411764708,10.0,0.0,,-2.3333333333333335,,,,,-7.1538461538461542,-5.6363636363636367,1.1111111111111112,-10.0,-20.0,2.3999999999999999,1.4375,,-5.0,0.0,,,-20.0,5.4473684210526319,-15.0,6.0,-21.5,,,-10.0,-10.0,-13.333333333333334,-5.0,-6.666666666666667,,,-3.3333333333333335,10.0,-7.0,6.5,,,-5.8620689655172411,,-2.8148148148148149,-2.5,,-2.3333333333333335,,4.0,,0.0,,-8.75,-10.0,-0.5714285714285714,-15.0,,,,,1.3333333333333333,-2.7999999999999998,-5.0,,-20.0,10.23076923076923,1.5384615384615385,,10.0,6.666666666666667,-15.0,8.1666666666666661,,-14.0,-18.0,,10.0,1.25,,7.0370370370370372,,,,,,-19.176470588235293,1.7142857142857142,1.8378378378378379,0.0,3.75,-7.75,-1.3,11.5,,,-5.5555555555555554,,5.4545454545454541,1.8181818181818181,10.0,-40.0,-5.4285714285714288,-6.8181818181818183,0.6428571428571429,-3.0,-4.0,-8.5714285714285712,,8.4210526315789469,4.0909090909090908,0.46153846153846156,,,7.416666666666667,3.0769230769230771,,,4.3461538461538458
Jamie Graham,2.0487804878048781,20.0,,,0.70588235294117652,7.1428571428571432,6.25,0.0,-1.3333333333333333,9.2727272727272734,-1.25,0.0,,,-3.0,,15.153846153846153,16.363636363636363,22.666666666666668,7.6818181818181817,4.333333333333333,14.0,9.1999999999999993,6.666666666666667,17.333333333333332,,,-20.0,5.7142857142857144,7.0,,11.294117647058824,-12.0,,,,,-3.0,10.0,10.0,,13.291666666666666,,10.0,,5.0,15.0,0.0,12.0,4.0,11.428571428571429,-4.2857142857142856,3.4074074074074074,0.0,0.0,20.0,2.5,10.0,20.0,,4.5999999999999996,,9.6666666666666661,11.0,,20.166666666666668,10.0,100,8.0,12.727272727272727,,0.0,10.0,6.666666666666667,20.5,18.0,,,,,12.333333333333334,27.800000000000001,10.666666666666666,-5.7142857142857144,,13.5,7.25,,20.0,,,,10.0,8.9166666666666661,-8.0,,-20.0,,,-5.0,0.0,0.0,,,3.0,-11.0,16.0,,13.5,-0.75,,,6.666666666666667,,4.1538461538461542,,,,,,30.0,15.0,,-8.5714285714285712,,20.5,25.666666666666668,,,,,22.0,-28.0,8.0,-1.5,-3.5,6.5,2.0,,,13.333333333333334,10.0,13.666666666666666,,2.0,,,,,10.0,13.181818181818182,0.0,,,,,-3.1428571428571428,5.5999999999999996,8.6896551724137936,-5.0,6.0,-0.38461538461538464,-5.166666666666667,,,,,,,-3.3333333333333335,11.428571428571429,-20.0,4.7058823529411766,1.5,10.464285714285714,,-5.333333333333333,0.0,,6.666666666666667,19.5,5.375,,,20.25,10.0,,,4.333333333333333
Steve Davis,-8.7368421052631575,-7.1428571428571432,-17.800000000000001,-5.7894736842105265,-11.4,-0.875,-10.764705882352942,1.8571428571428572,-12.964285714285714,-37.0,-8.4000000000000004,-16.153846153846153,-8.0,-5.5,0.94444444444444442,-16.75,-7.4285714285714288,-5.5999999999999996,-10.5,-9.1111111111111107,-7.4912280701754383,-1.4545454545454546,-5.6500000000000004,-5.2777777777777777,-20.0,-16.0,-12.25,4.0,-7.5,-28.0,-33.0,-9.1212121212121211,-29.399999999999999,-22.0,2.4615384615384617,-5.0,,-38.0,-2.25,-10.666666666666666,16.5,-7.6436781609195403,-28.5,-18.09090909090909,,-2.3999999999999999,-6.0,4.5,-9.1333333333333329,-8.0,-4.8571428571428568,-13.235294117647058,-10.548387096774194,-5.8888888888888893,7.666666666666667,-8.7272727272727266,-24.5,,-13.714285714285714,-12.0,0.14285714285714285,-13.199999999999999,17.0,-2.0,0.0,-3.375,-3.875,-8.0,100,-3.7272727272727271,,-13.1,3.5,-5.5,16.0,8.5,,0.0,,,-9.2727272727272734,-4.0370370370370372,2.6666666666666665,-14.916666666666666,-30.0,-5.384615384615385,-4.4000000000000004,,-13.0,-10.0,,39.0,10.0,-2.3333333333333335,-11.777777777777779,,-10.0,-8.1333333333333329,-33.200000000000003,-11.5,,-11.5,-5.75,9.0,,-5.0,-26.666666666666668,17.0,-9.1666666666666661,-11.125,-30.0,,-12.328571428571429,,-4.3499999999999996,3.4285714285714284,,-9.5999999999999996,,-2.5,,1.25,0.0,-14.272727272727273,-5.7777777777777777,11.777777777777779,22.666666666666668,,-38.0,-11.428571428571429,,-25.0,-19.333333333333332,3.0,,,-1.3999999999999999,-7.0,-10.5,,-2.0,8.0,-1.3999999999999999,,-13.333333333333334,,,8.5,-2.0,-3.0,-3.2250000000000001,-26.0,,-10.833333333333334,-3.0,,-11.857142857142858,-8.3023255813953494,-9.0175438596491233,-7.0,-7.7142857142857144,-11.5,-9.25,-10.25,-18.111111111111111,,0.3888888888888889,-10.0,-10.037037037037036,3.2857142857142856,3.75,-16.133333333333333,-8.9285714285714288,-14.666666666666666,-5.4000000000000004,-14.625,-10.857142857142858,-5.2307692307692308,,-0.17647058823529413,-0.66666666666666663,-8.9152542372881349,,-3.0,-0.1111111111111111,-2.4444444444444446,-3.0,-70.0,-5.2777777777777777
Alan Scherstuhl,-1.5047619047619047,9.25,,10.0,-12.0,6.3114754098360653,-7.083333333333333,11.463414634146341,-5.384615384615385,3.5686274509803924,-4.5,-4.2857142857142856,5.0,,-26.5,-28.0,3.5974025974025974,9.0909090909090917,5.1515151515151514,0.24657534246575341,-6.0370370370370372,3.4210526315789473,-2.3529411764705883,8.4680851063829792,-0.46666666666666667,,,0.0,6.666666666666667,-17.75,-30.0,3.3962264150943398,-23.399999999999999,,10.666666666666666,4.166666666666667,,-5.0,13.181818181818182,-8.75,,0.30386740331491713,12.25,8.0,6.333333333333333,1.7142857142857142,15.0,6.333333333333333,6.2592592592592595,-6.5,-2.2727272727272729,0.54054054054054057,-4.7142857142857144,-6.3636363636363633,6.666666666666667,4.0,-0.90000000000000002,18.0,6.8253968253968251,40.0,-1.6666666666666667,19.363636363636363,6.75,9.6521739130434785,,-7.75,1.5625,-12.727272727272727,3.7272727272727271,100,,7.419354838709677,-5.0,2.2222222222222223,19.0,0.7142857142857143,,,,,-8.3888888888888893,3.8571428571428572,7.2222222222222223,-10.714285714285714,20.0,10.571428571428571,2.3787878787878789,,,,,20.0,7.1428571428571432,2.9230769230769229,10.0,28.0,-11.5,-37.0,23.0,-13.333333333333334,5.0,5.0,0.76923076923076927,-3.3333333333333335,-20.0,,-2.5,2.0769230769230771,-14.0,14.42,,,-1.7164179104477613,,2.4920634920634921,,,7.0,,20.333333333333332,-10.0,8.1818181818181817,,-10.0,,10.947368421052632,-25.0,,,,-17.5,-1.1666666666666667,1.0,-17.666666666666668,-11.5,-18.5,1.8095238095238095,1.5384615384615385,,20.0,7.5,2.5,3.6666666666666665,-20.0,13.5,2.0,,,,,2.9310344827586206,-14.0,,-15.0,,,-3.5862068965517242,-2.112676056338028,-2.9560439560439562,-3.1111111111111112,-3.5294117647058822,-14.433333333333334,2.4848484848484849,3.0,-10.0,5.0,-2.6315789473684212,,11.111111111111111,0.43478260869565216,17.5,-6.25,3.0333333333333332,-5.125,6.5636363636363635,-35.0,-2.3333333333333335,3.8888888888888888,,3.5416666666666665,3.347826086956522,2.3846153846153846,,-5.0,13.048780487804878,-0.33333333333333331,2.5,-22.5,12.051948051948052
Jonathan Curiel,,45.0,,17.857142857142858,50.0,,,,,28.111111111111111,,50.0,,-3.3333333333333335,11.181818181818182,9.2727272727272734,14.090909090909092,60.0,,,12.333333333333334,40.0,,-4.0,,10.0,-7.5,,,,,19.800000000000001,,,16.833333333333332,,,17.0,,,,50.0,,,,,,,,-35.0,,,25.0,13.0,,,,,,,,,,25.0,,,,,,,100,22.5,,,,,,,12.0,,,,20.0,5.0,,26.75,,,,,,50.0,,34.285714285714285,,,26.714285714285715,1.1176470588235294,21.0,,,,,,,,,,,,50.0,,,,,,,,,,,,,,26.666666666666668,,,,,,,,,,,,,,,40.0,,,,,,,,65.0,,,3.0,-6.5,,7.0,,,35.5,,14.0,13.333333333333334,11.25,,,,,,12.333333333333334,-5.0,13.947368421052632,,,-5.333333333333333,,25.0,,8.0,,40.0,,,,10.571428571428571,,,,,,,
Dennis Harvey,-3.2799999999999998,0.9464285714285714,-22.5,9.5833333333333339,-10.75,3.3846153846153846,0.0,1.1111111111111112,-6.4285714285714288,9.720930232558139,6.666666666666667,-3.4782608695652173,-30.0,-5.0,1.2615384615384615,2.6153846153846154,1.2608695652173914,-1.5789473684210527,11.212121212121213,1.0555555555555556,-3.4142857142857141,6.666666666666667,-14.0,-3.6774193548387095,-18.0,10.0,-1.0,-16.666666666666668,-2.0,-5.0,,-1.28,,-20.0,-3.902173913043478,0.0,,-0.20000000000000001,5.4545454545454541,-10.0,-20.833333333333332,3.6956521739130435,-6.0,,18.5,-5.0,-3.6363636363636362,3.1428571428571428,1.5,-11.764705882352942,-4.583333333333333,-5.7894736842105265,-13.657894736842104,-7.7777777777777777,8.5714285714285712,-11.666666666666666,-7.0,10.0,1.25,-3.3333333333333335,-5.0,21.0,-13.6,-4.333333333333333,,-4.0,0.58823529411764708,0.0,13.1,-7.419354838709677,-22.5,100,-30.0,-13.333333333333334,,25.0,,,,10.0,-0.20000000000000001,4.1818181818181817,10.0,-17.142857142857142,23.333333333333332,0.88372093023255816,-2.8500000000000001,10.0,-13.333333333333334,-10.0,,8.125,0.47619047619047616,-1.3999999999999999,10.0,-0.75,12.192307692307692,-5.8545454545454545,1.0714285714285714,-6.666666666666667,-2.5,10.0,0.0,0.0,,,-5.0,9.25,-5.0,-2.7999999999999998,-2.0,,-1.0273972602739727,,-14.571428571428571,-11.111111111111111,,0.66666666666666663,,13.5,2.5,7.5,,-10.0,4.666666666666667,-4.25,,,,-2.5,1.0,1.0,4.25,10.333333333333334,,20.0,-2.7777777777777777,-8.5714285714285712,5.0,,-7.7777777777777777,-10.0,20.0,-11.0,,49.0,20.0,-2.3999999999999999,-3.3333333333333335,-16.0,-3.0,-29.166666666666668,0.0,1.6666666666666667,10.0,,-4.9230769230769234,0.0,-0.79032258064516125,-0.83333333333333337,-10.0,-13.666666666666666,-15.0,9.0,,,5.0909090909090908,-1.0,1.4423076923076923,-8.0,-10.0,-3.6129032258064515,-0.93333333333333335,-5.833333333333333,8.384615384615385,-5.7894736842105265,-4.125,0.0,,9.3333333333333339,0.22222222222222221,1.7361111111111112,,-40.0,0.0625,0.0,,2.5,2.9487179487179489
